브랜드,차이름,가격,연식,주행거리,연료,변속기,배기량,색상,소유자변경,썬루프,내비게이션,스마트키,오토라이트,주차감지센서,열선시트,통풍시트,가죽시트,사고이력,사이트
현대,포터2초장축 하이내장탑차 슈퍼캡 SUP,"1,620만원",19년07월(19년형),"43,546km",디젤,오토,0cc,흰색,5회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
기아,올 뉴 카니발7인승 3.3 가솔린 리무진 프레지던트,"2,270만원",16년09월(17년형),"59,042km",가솔린,오토,0cc,검정색,없음,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,chacha
현대,e-마이티2.5톤 윙바디,"1,920만원",14년02월(14년형),"362,011km",디젤,수동,"3,933cc",흰색,1회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,chacha
현대,그랜드스타렉스5인승 밴 CVX 프리미엄,650만원,12년10월(13년형),"270,786km",디젤,오토,"2,497cc",회색,2회,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,chacha
기아,K3트렌디,"1,090만원",14년06월(15년형),"58,212km",가솔린,오토,"1,591cc",진주색,3회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
기아,봉고31톤 초장축 표준캡 CRDi DLX GX,650만원,12년02월(12년형),"155,823km",디젤,수동,"2,497cc",파랑색,1회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
현대,더 뉴 팰리세이드2.2 디젤 4WD 캘리그래피,"5,550만원",23년07월(24년형),"3,910km",디젤,오토,0cc,흰색,1회,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
한국GM,쉐보레 캡티바2WD LT 7인승,660만원,14년08월(14년형),"136,522km",디젤,오토,"1,998cc",회색,1회,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,chacha
기아,올 뉴 카니발9인승 2.2 디젤 프레스티지,"1,560만원",16년03월(16년형),"109,470km",디젤,오토,0cc,인기색상,3회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
KG모빌리티,올 뉴 렉스턴2.2 4WD 더 블랙,"3,699만원",20년11월(21년형),"37,705km",디젤,오토,"2,157cc",검정색,없음,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,chacha
현대,포터2초장축 하이내장탑차 슈퍼캡 SUP,"1,850만원",20년12월(21년형),"30,000km",디젤,오토,"2,497cc",흰색,2회,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,chacha
한국GM,쉐보레 트랙스1.4 LT 디럭스,710만원,13년09월(14년형),"73,857km",가솔린,오토,"1,362cc",흰색,2회,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,chacha
기아,올 뉴 카니발9인승 2.2 디젤 럭셔리,"1,280만원",15년02월(15년형),"113,500km",디젤,오토,"2,199cc",진주색,2회,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,chacha
한국GM,임팔라2.5 프리미어,"1,230만원",18년02월(18년형),"122,037km",가솔린,오토,"2,457cc",검정색,2회,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,K5 2세대2.0 가솔린 MX 노블레스,"1,060만원",15년07월(16년형),"140,661km",가솔린,오토,"1,999cc",검정색,2회,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,chacha
현대,올 뉴 투싼디젤2.0 2WD 모던 스페셜,"1,260만원",16년04월(17년형),"156,788km",디젤,오토,"1,995cc",회색,2회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
기아,올 뉴쏘렌토디젤 2.2 2WD 노블레스 스페셜,"1,580만원",14년12월(15년형),"124,126km",디젤,오토,"2,199cc",회색,3회,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,카니발 R그랜드카니발 GLX 고급형,489만원,13년08월(13년형),"169,000km",디젤,오토,"2,199cc",회색,6회,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,chacha
기아,더 프레스티지 K73.0 GDI 노블레스,540만원,11년03월(12년형),"185,000km",가솔린,오토,"2,999cc",검정,9회,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,chacha
KG모빌리티,G4 렉스턴2.2 4WD 헤리티지,"1,950만원",19년03월(19년형),"104,960km",디젤,오토,"2,157cc",검정색,2회,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
제네시스,EQ9003.3 T-GDI AWD 프리미엄 럭셔리,"2,900만원",18년01월(18년형),"129,488km",가솔린,오토,"3,342cc",검정색,4회,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,봉고31톤 초장축 킹캡 CRDi 프레스티지,680만원,13년11월(13년형),"152,389km",디젤,오토,"2,497cc",파랑색,1회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
르노코리아,SM7 뉴아트LE,190만원,08년09월(08년형),"184,092km",가솔린,오토,"2,300cc",회색,6회,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,chacha
기아,더 뉴 봉고3다용도복합 냉동탑차 1톤 저상형 킹캡 초장축 L라이트,"1,650만원",20년04월(20년형),"43,942km",디젤,수동,"2,497cc",흰색,없음,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,chacha
현대,포터2초장축 슈퍼캡 CRDi Smart,"1,830만원",21년08월(22년형),"33,357km",디젤,오토,"2,497cc",흰색,없음,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
현대,싼타페 TM디젤 2.0 2WD 익스클루시브 스페셜,"1,995만원",18년07월(19년형),"77,000km",디젤,오토,"1,995cc",파랑색,7회,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,스포티지 4세대디젤 1.7 2WD 트렌디,970만원,17년03월(17년형),"174,756km",디젤,오토,"1,685cc",진주색,2회,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,chacha
제네시스,G903.5T AWD 기본형,"9,100만원",23년07월(23년형),"8,317km",가솔린,오토,"3,470cc",검정색,없음,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,chacha
기아,K93.3 GDI 노블레스 스페셜,990만원,12년06월(13년형),"184,794km",가솔린,오토,"3,342cc",검정색,2회,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,올 뉴 K72.4 GDi 리미티드 에디션,"1,620만원",16년12월(17년형),"79,000km",가솔린,오토,0cc,회색,3회,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,chacha
기아,올 뉴 K73.3 GDI 노블레스,990만원,16년07월(16년형),"181,000km",가솔린,오토,"3,342cc",검정색,4회,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,chacha
르노코리아,XM31.3 Turbo Gasoline RE Signature,"1,700만원",20년06월(20년형),"39,180km",가솔린,오토,"1,332cc",회색,없음,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
현대,포터2카고,"1,190만원",21년01월(21년형),"85,824km",디젤,수동,0cc,인기색상,1회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
현대,포터2초장축 슈퍼캡 CRDi Premium,"1,499만원",20년09월(20년형),"107,129km",디젤,오토,"2,497cc",흰색,1회,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,chacha
한국GM,더 뉴 트랙스1.6 디젤 LT 디럭스,810만원,17년09월(18년형),"109,000km",디젤,오토,0cc,회색,1회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,chacha
기아,더 뉴 봉고3냉동탑차 1톤 저상형 킹캡 초장축 L라이트,"1,920만원",21년10월(22년형),"30,636km",디젤,오토,"2,497cc",흰색,4회,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,chacha
기아,모닝 어반1.0 가솔린 시그니처,"1,140만원",20년11월(21년형),"40,338km",가솔린,오토,0cc,흰색,3회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
한국GM,더 뉴 스파크LT 기본형,820만원,19년05월(19년형),"57,235km",가솔린,오토,999cc,회색,없음,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,chacha
현대,더 뉴 그랜드 스타렉스밴 3인승 스타일,"1,620만원",19년05월(19년형),"74,875km",디젤,오토,"2,497cc",흰색,1회,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,chacha
현대,그랜저IG3.0 익스클루시브 스페셜,"1,920만원",18년01월(18년형),"118,683km",가솔린,오토,"2,999cc",회색,없음,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,chacha
현대,그랜드스타렉스15인승 어린이버스 럭셔리,"1,570만원",18년02월(18년형),"169,587km",디젤,오토,"2,497cc",노랑색,2회,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,chacha
현대,싼타페 TM디젤 2.2 4WD 프레스티지,"2,550만원",18년04월(19년형),"73,387km",디젤,오토,"2,199cc",흰색,3회,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,올 뉴 카니발9인승 2.2 디젤 럭셔리,"1,250만원",17년09월(18년형),"143,216km",디젤,오토,"2,199cc",검정색,2회,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,chacha
현대,포터2초장축 슈퍼캡 냉동탑차 SUP 트윈컴프,"1,220만원",12년10월(13년형),"40,046km",디젤,수동,"2,497cc",흰색,없음,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,chacha
현대,포터2초장축 일반캡 CRDi SUP 기본형,"1,050만원",16년08월(17년형),"126,806km",디젤,오토,"2,497cc",흰색,1회,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,chacha
현대,싼타페 더 프라임디젤 R2.2 2WD 5인승 익스클루시브 스페셜,"1,370만원",16년03월(16년형),"125,934km",디젤,오토,0cc,파랑색,7회,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,chacha
한국GM,더 뉴 스파크마이핏 에디션 기본형,"1,040만원",21년01월(21년형),"27,312km",가솔린,오토,999cc,흰색,2회,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,chacha
한국GM,트랙스 크로스오버1.2 가솔린 2WD RS,"2,450만원",23년04월(24년형),"22,561km",가솔린,오토,"1,199cc",회색,2회,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,봉고31.2톤 내장탑차 초장축 표준형 킹캡 프레스티지,590만원,11년09월(12년형),"137,354km",디젤,수동,"2,902cc",흰색,3회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
한국GM,더 뉴 트랙스1.4 LT 코어,"1,230만원",19년02월(19년형),"39,430km",가솔린,오토,"1,362cc",흰색,없음,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,chacha
현대,그랜저IG3.0 익스클루시브 기본형,"1,850만원",17년03월(17년형),"134,438km",가솔린,오토,"2,999cc",흰색,5회,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,봉고31톤 초장축 표준캡 CRDi DLX GLX,470만원,11년10월(11년형),"182,544km",디젤,수동,"2,902cc",청색,2회,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,chacha
한국GM,쉐보레 스파크시티팝,430만원,15년04월(15년형),"98,375km",가솔린,오토,995cc,검정색,2회,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,chacha
현대,투싼ix디젤 2WD LX20 럭셔리,599만원,12년06월(13년형),"116,969km",디젤,오토,"1,995cc",회색,1회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
기아,뉴모닝LX 기본형 블랙프리미엄,190만원,10년05월(11년형),"158,270km",가솔린,오토,999cc,회색,5회,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,chacha
현대,더 뉴 그랜저2.5 프리미엄,"2,520만원",20년02월(20년형),"41,176km",가솔린,오토,"2,497cc",검정색,1회,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,chacha
현대,그랜저HGLPG HG300 모던,600만원,13년08월(14년형),"200,000km",LPG,오토,"2,999cc",검정색,5회,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,chacha
현대,아반떼AD1.6 GDi 스마트,690만원,16년10월(17년형),"125,656km",가솔린,오토,"1,591cc",흰색,3회,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,올 뉴 K7 하이브리드노블레스 스페셜,"2,600만원",19년07월(19년형),"76,449km",하이브리드(가솔린),오토,"2,359cc",검정색,2회,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,K5 3세대2.0 가솔린 노블레스,"2,030만원",20년10월(21년형),"66,637km",가솔린,오토,"1,999cc",회색,없음,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,모닝 어반1.0 가솔린 시그니처,"1,200만원",21년11월(22년형),"47,288km",가솔린,오토,998cc,진주색,2회,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,chacha
제네시스,GV70가솔린 2.5T 2WD,"4,780만원",21년06월(21년형),"18,929km",가솔린,오토,"2,497cc",흰색,없음,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,chacha
제네시스,GV802.5 터보 가솔린 4WD,"6,590만원",20년05월(20년형),"40,505km",가솔린,오토,"2,497cc",검정색,1회,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,chacha
현대,스타리아 킨더3.5 LPi 11인승 기본형,"4,090만원",23년02월(23년형),"14,266km",LPG,오토,"3,470cc",노랑,없음,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
현대,그랜저HGHG240 모던,"1,170만원",15년11월(16년형),"127,848km",가솔린,오토,0cc,검정색,2회,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,chacha
기아,셀토스1.6 가솔린 터보 2WD 시그니처,"1,950만원",20년08월(21년형),"40,801km",가솔린,오토,"1,591cc",검정색,없음,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
현대,맥스크루즈디젤2.2 2WD 익스클루시브 5인승 스페셜,"1,220만원",13년10월(14년형),"109,693km",디젤,오토,"2,199cc",흰색,1회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,chacha
한국GM,이쿼녹스1.6 디젤 4WD Premier Exclusive,"1,550만원",18년05월(18년형),"103,875km",디젤,오토,"1,598cc",흰색,3회,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
현대,더 뉴 싼타페 TM 하이브리드1.6 HEV 2WD 캘리그래피,"3,680만원",21년12월(22년형),"62,270km",하이브리드(가솔린),오토,"1,598cc",흰색,없음,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,봉고31톤 내장탑차 초장축 경제형 PLUS 킹캡 디럭스,920만원,15년08월(16년형),"117,831km",디젤,오토,"2,497cc",흰색(CJ),1회,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,chacha
현대,LF쏘나타1.7 디젤 스마트,"1,050만원",15년08월(16년형),"105,502km",디젤,오토,"1,685cc",흰색,5회,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,chacha
기아,올 뉴 K72.2 디젤 노블레스,"1,790만원",19년02월(19년형),"134,481km",디젤,오토,"2,199cc",진주색,1회,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
르노코리아,SM7 뉴아트Prestige,400만원,09년01월(09년형),"150,710km",가솔린,오토,"2,349cc",검정색,3회,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,chacha
현대,그랜저HGHG240 모던,920만원,13년06월(14년형),"127,637km",가솔린,오토,"2,359cc",검정색,없음,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,chacha
현대,쏘나타 2.0 LPG 렌터카 스마트,"1,555만원",20년01월(20년형),"71,479km",LPG,오토,"1,999cc",흰색,없음,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,chacha
기아,카니발 4세대하이리무진 D2.2 9인승 시그니처,"4,640만원",21년04월(21년형),"48,661km",디젤,오토,"2,151cc",검정,없음,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,chacha
현대,더 뉴 싼타페 TM가솔린 2.5T 2WD 프리미엄 초이스,"2,850만원",21년04월(21년형),"24,381km",가솔린,오토,"2,497cc",흰색,없음,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
기아,올 뉴 카니발7인승 2.2 디젤 리무진 VIP,"1,630만원",16년12월(17년형),"129,272km",디젤,오토,0cc,흰색,없음,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,chacha
현대,펠리세이드3.8 가솔린 8인승 프레스티지,"2,850만원",20년08월(21년형),"67,121km",가솔린,오토,"3,778cc",검정색,없음,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
현대,코나1.6 터보 모던,"1,200만원",18년03월(18년형),"83,186km",가솔린,오토,"1,591cc",파랑,1회,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,chacha
한국GM,쉐보레 스파크LT 기본형,350만원,11년07월(12년형),"156,564km",가솔린,오토,995cc,,2회,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,chacha
현대,디 올 뉴 그랜저 하이브리드1.6 터보 가솔린 캘리그래피,"5,320만원",23년11월(23년형),840km,하이브리드(가솔린),오토,"1,598cc",흰색,1회,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,chacha
현대,쏘나타 2.0 모던,"2,150만원",21년08월(22년형),"48,737km",가솔린,오토,"2,000cc",흰색,1회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
제네시스,G802.5 T-GDi AWD,"5,490만원",22년01월(22년형),"12,603km",가솔린,오토,"2,497cc",검정색,없음,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,chacha
기아,all new 모닝디럭스 스페셜,369만원,11년02월(12년형),"104,517km",가솔린,오토,998cc,레몬색,2회,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,chacha
기아,뉴카렌스2.0 LPI GLX 최고급형,499만원,09년05월(09년형),"140,580km",LPG,오토,0cc,흰색,3회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
기아,쏘렌토 4세대 하이브리드1.6 HEV 그래비티,"4,200만원",22년11월(23년형),"14,686km",하이브리드(가솔린),오토,"1,598cc",검정색,1회,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,chacha
현대,그랜저HGHG220 디젤 프리미엄,"1,020만원",15년10월(16년형),"180,033km",디젤,오토,"2,199cc",흰색,8회,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,chacha
KG모빌리티,뉴 스타일 코란도 C2.2 RX 2WD 최고급형,770만원,17년01월(17년형),"198,000km",디젤,오토,"2,197cc",흰색,없음,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,더 뉴 봉고31톤 킹캡 초장축 2WD L,"2,250만원",22년04월(22년형),686km,디젤,오토,0cc,파랑색,1회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,chacha
현대,LF쏘나타2.0 스타일 스페셜,960만원,16년02월(16년형),"79,683km",가솔린,오토,"1,999cc",흰색,2회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
르노코리아,SM62.0 GDe RE,"1,670만원",19년03월(19년형),"4,298km",가솔린,오토,"1,997cc",흰색,없음,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
현대,벨로스터1.6 T-GDi 스포츠 코어,"1,739만원",19년01월(19년형),"27,853km",가솔린,오토,"1,591cc",빨강색,1회,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,chacha
기아,더 뉴 K7LPI 3.0 프레스티지,"1,299만원",15년03월(15년형),"121,496km",LPG,오토,"2,999cc",검정,3회,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,chacha
현대,더 뉴 그랜저2.5 프리미엄 초이스,"2,490만원",20년02월(20년형),"62,591km",가솔린,오토,"2,497cc",회색,2회,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,chacha
기아,더 뉴 스포티지 R디젤 2WD 트렌디,810만원,15년02월(15년형),"140,604km",디젤,오토,"1,995cc",흰색,3회,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,chacha
기아,올 뉴 카니발9인승 2.2 디젤 프레스티지,"1,620만원",16년03월(16년형),"97,874km",디젤,오토,0cc,흰색,1회,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,chacha
르노코리아,뉴 마스터 밴2.3 dCi 캠핑카,"4,699만원",20년05월(20년형),"18,431km",디젤,수동,"2,299cc",은색,없음,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
기아,더 뉴 카니발9인승 2.2 디젤 럭셔리,"1,650만원",19년01월(19년형),"93,847km",디젤,오토,"2,199cc",검정색,1회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
기아,all new 모닝디럭스 트렌디,369만원,13년02월(13년형),"116,279km",가솔린,오토,0cc,진주색,4회,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,chacha
현대,포터2초장축 슈퍼캡 냉동탑차 SUP 트윈컴프,970만원,19년04월(19년형),"193,900km",디젤,수동,"2,497cc",흰색,1회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
현대,올 뉴 아반떼1.6 가솔린 인스퍼레이션,"1,800만원",20년07월(21년형),"63,583km",가솔린,CVT,"1,598cc",흰색,2회,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,chacha
현대,베르나 트랜스폼1.4 DOHC 가솔린 PREMIER,230만원,09년11월(10년형),"80,249km",가솔린,오토,"1,399cc",흰색,3회,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,chacha
기아,더 뉴 카니발하이리무진 2.2 디젤 9인승 노블레스 스페셜,"3,140만원",20년01월(20년형),"89,537km",디젤,오토,"2,199cc",진주색,없음,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
한국GM,마티즈 CREATIVEJAZZ 스타,219만원,10년08월(11년형),"93,928km",가솔린,오토,995cc,검정색,2회,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,chacha
현대,포터2초장축 슈퍼캡 활어운반차 1톤,"1,550만원",17년03월(17년형),"27,666km",디젤,오토,"2,497cc",흰색,1회,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,chacha
기아,K5 3세대1.6 가솔린 터보 프레스티지,"2,000만원",20년11월(21년형),"81,993km",가솔린,오토,"1,598cc",회색,없음,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,chacha
현대,포터2초장축 내장탑차 슈퍼캡 PLUS,780만원,15년03월(15년형),"230,995km",디젤,오토,"2,497cc",흰색,4회,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,chacha
현대,쏘나타 1.6 T 프리미엄 패밀리,"2,299만원",20년05월(21년형),"36,749km",가솔린,오토,"1,598cc",검정색,4회,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,chacha
기아,더 뉴 카니발9인승 2.2 디젤 노블레스 스페셜,"2,380만원",19년07월(19년형),"92,464km",디젤,오토,"2,199cc",진주색,1회,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
한국GM,쉐보레 스파크LS 스타,300만원,13년08월(14년형),"96,964km",가솔린,오토,998cc,흰색,7회,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,chacha
기아,카니발 4세대하이리무진 G3.5 GDI 9인승 시그니처,"4,170만원",20년12월(21년형),"64,595km",가솔린,오토,"3,470cc",검정색,1회,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,올 뉴 K3 GT1.6 T-GDi 5도어 플러스,"1,450만원",19년04월(19년형),"62,951km",가솔린,오토,"1,591cc",진주색,1회,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,더 뉴 카니발9인승 2.2 디젤 프레스티지,"1,670만원",18년10월(19년형),"174,549km",디젤,오토,0cc,검정색,1회,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,chacha
기아,더 뉴 카니발9인승 2.2 디젤 프레스티지,"2,399만원",18년10월(19년형),"41,953km",디젤,오토,"2,199cc",진주색,3회,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
현대,더 뉴 그랜드 스타렉스밴 5인승 모던,"2,230만원",21년01월(21년형),"20,768km",디젤,오토,"2,497cc",흰색,1회,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,chacha
기아,더 뉴 레이 밴1.0 가솔린 밴 2인승 고급형,530만원,18년12월(18년형),"108,803km",가솔린,오토,998cc,흰색,1회,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,chacha
KG모빌리티,코란도 투리스모4WD RT 11인승,530만원,13년07월(14년형),"140,999km",디젤,오토,"1,998cc",흰색,없음,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,chacha
현대,더 올 뉴 투싼 N Line 하이브리드1.6T HEV 인스퍼레이션,"3,450만원",22년01월(22년형),"17,649km",하이브리드(가솔린),오토,"1,598cc",회색,1회,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,더 뉴 쏘렌토2.2 디젤 4WD 마스터,"2,650만원",18년05월(19년형),"48,806km",디젤,오토,"2,199cc",검정,3회,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,chacha
르노코리아,SM62.0 LPe 장애인용 LE,640만원,18년11월(18년형),"210,000km",LPG,CVT,"1,998cc",회색,없음,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,chacha
기아,모하비 더마스터3.0 디젤 4WD 플래티넘,"3,080만원",19년12월(20년형),"91,581km",디젤,오토,0cc,검정색,1회,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,chacha
현대,싼타페 TM가솔린 2.0T 2WD 인스퍼레이션,"2,679만원",19년07월(20년형),"60,817km",가솔린,오토,"1,998cc",파랑색,없음,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
기아,더 뉴 카니발9인승 3.3 가솔린 노블레스 스페셜,"2,600만원",20년02월(20년형),"72,250km",가솔린,오토,"3,342cc",진주색,없음,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
제네시스,G802.5 T-GDi 2WD,"3,550만원",21년04월(21년형),"80,057km",가솔린,오토,"2,497cc",파랑색,없음,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
현대,더 뉴 그랜저3.3 익스클루시브,"2,499만원",20년11월(21년형),"84,602km",가솔린,오토,"3,342cc",회색,1회,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
현대,쏘나타 2.0 인스퍼레이션,"2,490만원",21년01월(21년형),"43,646km",가솔린,오토,"1,999cc",검정색,1회,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,chacha
